listing_id,brand,brand_group,brand_country,model,year,engine_volume_l,power_hp,fuel_type,transmission,drive,mileage_km,body_type,trim,city,price_rub,price_type,condition,is_damaged,labels,attributes_raw,source_url,search_url,collected_at_utc,model_rank,model_id
327415747,Volkswagen,Europe,Germany,Tiguan,2021,2.0,180,бензин,робот,4WD,70000,SUV или внедорожник,2.0 TSI DSG 4Motion Exclusive,Москва,2800000,asking_price,used,0,,2.0 л (180 л.с.) | бензин | робот | 4WD | 70 000 км,https://auto.drom.ru/moscow/volkswagen/tiguan/327415747.html,https://auto.drom.ru/moscow/volkswagen/tiguan/used/,2026-09-18T08:36:30.751519+00:00,1,3711
496153699,BMW,Europe,Germany,X3,2026,2.0,258,бензин,АКПП,4WD,50,SUV или внедорожник,xDrive30Li AT Leading M Sport,Санкт-Петербург,6890000,asking_price,used,0,,2.0 л (258 л.с.) | бензин | АКПП | 4WD | 50 км,https://auto.drom.ru/spb/bmw/x3/496153699.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
765554104,BMW,Europe,Germany,X3,2010,3.0,306,бензин,АКПП,4WD,163500,SUV или внедорожник,xDrive35i AT,Москва,1400000,asking_price,used,0,,3.0 л (306 л.с.) | бензин | АКПП | 4WD | 163 500 км,https://auto.drom.ru/moscow/bmw/x3/765554104.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
678212686,BMW,Europe,Germany,X3,2021,2.0,245,бензин,АКПП,4WD,60667,SUV или внедорожник,xDrive 30i AT,Санкт-Петербург,5249999,asking_price,used,0,,2.0 л (245 л.с.) | бензин | АКПП | 4WD | 60 667 км,https://auto.drom.ru/spb/bmw/x3/678212686.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
697085125,BMW,Europe,Germany,X3,2020,2.0,184,бензин,АКПП,4WD,153345,SUV или внедорожник,xDrive 20i AT M Sport,Москва,3650000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 153 345 км,https://auto.drom.ru/moscow/bmw/x3/697085125.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
585922578,BMW,Europe,Germany,X3,2020,2.0,184,бензин,АКПП,4WD,73000,SUV или внедорожник,xDrive 20i AT M Sport,Санкт-Петербург,4650000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 73 000 км,https://auto.drom.ru/spb/bmw/x3/585922578.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
543099061,BMW,Europe,Germany,X3,2013,2.0,184,дизель,АКПП,4WD,230835,SUV или внедорожник,xDrive 20d AT,Москва,1665966,asking_price,used,0,,2.0 л (184 л.с.) | дизель | АКПП | 4WD | 230 835 км,https://auto.drom.ru/moscow/bmw/x3/543099061.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
826610800,BMW,Europe,Germany,X3,2025,2.0,258,бензин,АКПП,4WD,57,SUV или внедорожник,xDrive30Li AT Premium M Sport,Санкт-Петербург,6990000,asking_price,used,0,,2.0 л (258 л.с.) | бензин | АКПП | 4WD | 57 км,https://auto.drom.ru/spb/bmw/x3/826610800.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
538436483,BMW,Europe,Germany,X3,2019,2.0,184,бензин,АКПП,4WD,70000,SUV или внедорожник,,Москва,3600000,asking_price,used,0,от собственника,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 70 000 км,https://auto.drom.ru/moscow/bmw/x3/538436483.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
824435990,BMW,Europe,Germany,X3,2007,3.0,272,бензин,АКПП,4WD,185000,SUV или внедорожник,,Санкт-Петербург,777777,asking_price,used,0,,3.0 л (272 л.с.) | бензин | АКПП | 4WD | 185 000 км,https://auto.drom.ru/spb/bmw/x3/824435990.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
486409875,BMW,Europe,Germany,X3,2016,2.0,245,бензин,АКПП,4WD,125000,SUV или внедорожник,xDrive 28i AT Exclusive,Москва,2600000,asking_price,used,0,,2.0 л (245 л.с.) | бензин | АКПП | 4WD | 125 000 км,https://auto.drom.ru/moscow/bmw/x3/486409875.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
524168187,BMW,Europe,Germany,X3,2013,2.0,184,дизель,АКПП,4WD,223233,SUV или внедорожник,xDrive 20d AT,Санкт-Петербург,1730000,asking_price,used,0,,2.0 л (184 л.с.) | дизель | АКПП | 4WD | 223 233 км,https://auto.drom.ru/spb/bmw/x3/524168187.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
424429744,BMW,Europe,Germany,X3,2020,2.0,184,бензин,АКПП,4WD,99166,SUV или внедорожник,xDrive 20i AT Luxury,Москва,4247000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 99 166 км,https://auto.drom.ru/moscow/bmw/x3/424429744.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
494294995,BMW,Europe,Germany,X3,2011,3.0,258,бензин,АКПП,4WD,240183,SUV или внедорожник,,Санкт-Петербург,1400000,asking_price,used,0,,3.0 л (258 л.с.) | бензин | АКПП | 4WD | 240 183 км,https://auto.drom.ru/spb/bmw/x3/494294995.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
858440476,BMW,Europe,Germany,X3,2011,3.0,306,бензин,АКПП,4WD,228000,SUV или внедорожник,xDrive 35i AT,Москва,1450000,asking_price,used,0,,3.0 л (306 л.с.) | бензин | АКПП | 4WD | 228 000 км,https://auto.drom.ru/moscow/bmw/x3/858440476.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
481022275,BMW,Europe,Germany,X3,2019,3.0,249,дизель,АКПП,4WD,107713,SUV или внедорожник,xDrive 30d AT M Sport,Санкт-Петербург,4149700,asking_price,used,0,,3.0 л (249 л.с.) | дизель | АКПП | 4WD | 107 713 км,https://auto.drom.ru/spb/bmw/x3/481022275.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
209785709,BMW,Europe,Germany,X3,2018,2.0,184,бензин,АКПП,4WD,131942,SUV или внедорожник,xDrive 20i AT Urban,Москва,3097000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 131 942 км,https://auto.drom.ru/moscow/bmw/x3/209785709.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
336900956,BMW,Europe,Germany,X3,2019,2.0,184,бензин,АКПП,4WD,71565,SUV или внедорожник,,Санкт-Петербург,3859500,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 71 565 км,https://auto.drom.ru/spb/bmw/x3/336900956.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
311018786,BMW,Europe,Germany,X3,2017,2.0,184,бензин,АКПП,4WD,26500,SUV или внедорожник,xDrive 20i AT M Sport,Москва,2600000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 26 500 км,https://auto.drom.ru/moscow/bmw/x3/311018786.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
518957553,BMW,Europe,Germany,X3,2010,2.5,218,бензин,АКПП,4WD,281447,SUV или внедорожник,xDrive 25i AT,Санкт-Петербург,1150000,asking_price,used,0,,2.5 л (218 л.с.) | бензин | АКПП | 4WD | 281 447 км,https://auto.drom.ru/spb/bmw/x3/518957553.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
945887281,BMW,Europe,Germany,X3,2021,2.0,184,бензин,АКПП,4WD,5065,,xDrive 20i AT,Москва,7000000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 5 065 км | 3,https://auto.drom.ru/moscow/bmw/x3/945887281.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
315435177,BMW,Europe,Germany,X3,2018,2.0,190,дизель,АКПП,4WD,196000,SUV или внедорожник,xDrive 20d AT xLine,Санкт-Петербург,3300000,asking_price,used,0,,2.0 л (190 л.с.) | дизель | АКПП | 4WD | 196 000 км,https://auto.drom.ru/spb/bmw/x3/315435177.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
170708481,BMW,Europe,Germany,X3,2018,2.0,190,дизель,АКПП,4WD,129689,SUV или внедорожник,xDrive 20d AT M Sport,Москва,3899000,asking_price,used,0,,2.0 л (190 л.с.) | дизель | АКПП | 4WD | 129 689 км,https://auto.drom.ru/moscow/bmw/x3/170708481.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
736318495,BMW,Europe,Germany,X3,2021,2.0,184,бензин,АКПП,4WD,99789,SUV или внедорожник,xDrive 20i AT Luxury,Санкт-Петербург,4250000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 99 789 км,https://auto.drom.ru/spb/bmw/x3/736318495.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
360057177,BMW,Europe,Germany,X3,2014,3.0,249,дизель,АКПП,4WD,203000,SUV или внедорожник,xDrive 30d AT Exclusive,Москва,2500000,asking_price,used,0,от собственника,3.0 л (249 л.с.) | дизель | АКПП | 4WD | 203 000 км,https://auto.drom.ru/moscow/bmw/x3/360057177.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
440971644,BMW,Europe,Germany,X3,2005,3.0,204,дизель,АКПП,4WD,363000,SUV или внедорожник,,Санкт-Петербург,1150000,asking_price,used,0,от собственника,3.0 л (204 л.с.) | дизель | АКПП | 4WD | 363 000 км,https://auto.drom.ru/spb/bmw/x3/440971644.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
388040783,BMW,Europe,Germany,X3,2021,3.0,510,бензин,АКПП,4WD,60000,SUV или внедорожник,X3 M Competition,Москва,6999000,asking_price,used,0,,3.0 л (510 л.с.) | бензин | АКПП | 4WD | 60 000 км,https://auto.drom.ru/moscow/bmw/x3/388040783.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
616558244,BMW,Europe,Germany,X3,2004,2.5,186,бензин,АКПП,4WD,345000,SUV или внедорожник,2.5i AT,Санкт-Петербург,531000,asking_price,used,0,,2.5 л (186 л.с.) | бензин | АКПП | 4WD | 345 000 км,https://auto.drom.ru/spb/bmw/x3/616558244.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
240391238,BMW,Europe,Germany,X3,2013,2.0,245,бензин,АКПП,4WD,265000,SUV или внедорожник,xDrive28i AT,Москва,1450000,asking_price,used,0,,2.0 л (245 л.с.) | бензин | АКПП | 4WD | 265 000 км,https://auto.drom.ru/moscow/bmw/x3/240391238.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
651751202,BMW,Europe,Germany,X3,2014,3.0,249,дизель,АКПП,4WD,244000,SUV или внедорожник,xDrive 30d AT,Санкт-Петербург,2099000,asking_price,used,0,от собственника,3.0 л (249 л.с.) | дизель | АКПП | 4WD | 244 000 км,https://auto.drom.ru/spb/bmw/x3/651751202.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
276530840,BMW,Europe,Germany,X3,2010,2.0,177,дизель,АКПП,4WD,310319,SUV или внедорожник,,Москва,1039000,asking_price,used,0,,2.0 л (177 л.с.) | дизель | АКПП | 4WD | 310 319 км,https://auto.drom.ru/moscow/bmw/x3/276530840.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
546480757,BMW,Europe,Germany,X3,2022,3.0,286,дизель,АКПП,4WD,51600,SUV или внедорожник,xDrive 30d AT,Санкт-Петербург,5560000,asking_price,used,0,,3.0 л (286 л.с.) | дизель | АКПП | 4WD | 51 600 км,https://auto.drom.ru/spb/bmw/x3/546480757.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
554268831,BMW,Europe,Germany,X3,2016,2.0,184,бензин,АКПП,4WD,185000,SUV или внедорожник,xDrive 20i AT M Sport,Москва,2200000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 185 000 км,https://auto.drom.ru/moscow/bmw/x3/554268831.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
400579927,BMW,Europe,Germany,X3,2022,2.0,184,бензин,АКПП,4WD,47913,SUV или внедорожник,,Санкт-Петербург,4759000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 47 913 км,https://auto.drom.ru/spb/bmw/x3/400579927.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
365981609,BMW,Europe,Germany,X3,2011,3.0,258,бензин,АКПП,4WD,203000,SUV или внедорожник,xDrive 28i AT Exclusive,Москва,1620000,asking_price,used,0,,3.0 л (258 л.с.) | бензин | АКПП | 4WD | 203 000 км,https://auto.drom.ru/moscow/bmw/x3/365981609.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
563830395,BMW,Europe,Germany,X3,2012,2.0,245,бензин,АКПП,4WD,313000,SUV или внедорожник,,Санкт-Петербург,1206000,asking_price,used,0,,2.0 л (245 л.с.) | бензин | АКПП | 4WD | 313 000 км,https://auto.drom.ru/spb/bmw/x3/563830395.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
722564360,BMW,Europe,Germany,X3,2019,3.0,326,дизель,АКПП,4WD,204000,SUV или внедорожник,xDrive M40d AT Base,Москва,3800000,asking_price,used,0,,3.0 л (326 л.с.) | дизель | АКПП | 4WD | 204 000 км,https://auto.drom.ru/moscow/bmw/x3/722564360.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
108662756,BMW,Europe,Germany,X3,2012,3.0,258,дизель,АКПП,4WD,273000,SUV или внедорожник,,Санкт-Петербург,1800000,asking_price,used,0,,3.0 л (258 л.с.) | дизель | АКПП | 4WD | 273 000 км,https://auto.drom.ru/spb/bmw/x3/108662756.html,https://auto.drom.ru/spb/bmw/x3/used/page4/,2026-09-18T08:39:54.313847+00:00,5,2843
447409666,BMW,Europe,Germany,X3,2013,2.0,184,дизель,АКПП,4WD,184000,SUV или внедорожник,,Москва,1890000,asking_price,used,0,от собственника,2.0 л (184 л.с.) | дизель | АКПП | 4WD | 184 000 км,https://auto.drom.ru/moscow/bmw/x3/447409666.html,https://auto.drom.ru/moscow/bmw/x3/used/page4/,2026-09-18T08:39:52.673641+00:00,5,2843
863199629,BMW,Europe,Germany,X3,2024,2.0,184,бензин,АКПП,4WD,21000,SUV или внедорожник,xDrive 20i AT,Санкт-Петербург,6120000,asking_price,used,0,без пробега по РФ,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 21 000 км,https://auto.drom.ru/spb/bmw/x3/863199629.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
314281255,BMW,Europe,Germany,X3,2008,2.5,218,бензин,АКПП,4WD,232000,SUV или внедорожник,xDrive25i AT,Москва,1000000,asking_price,used,0,,2.5 л (218 л.с.) | бензин | АКПП | 4WD | 232 000 км,https://auto.drom.ru/moscow/bmw/x3/314281255.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
598993958,BMW,Europe,Germany,X3,2026,2.0,258,бензин,АКПП,4WD,28,SUV или внедорожник,xDrive30Li AT Premium M Sport,Санкт-Петербург,7570000,asking_price,used,0,,2.0 л (258 л.с.) | бензин | АКПП | 4WD | 28 км,https://auto.drom.ru/spb/bmw/x3/598993958.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
444650337,BMW,Europe,Germany,X3,2022,2.0,190,дизель,АКПП,4WD,105000,SUV или внедорожник,xDrive 20d AT M Sport Pure,Москва,5400000,asking_price,used,0,,2.0 л (190 л.с.) | дизель | АКПП | 4WD | 105 000 км,https://auto.drom.ru/moscow/bmw/x3/444650337.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
849793431,BMW,Europe,Germany,X3,2008,2.5,218,бензин,АКПП,4WD,242000,SUV или внедорожник,xDrive 25i AT,Санкт-Петербург,1050000,asking_price,used,0,,2.5 л (218 л.с.) | бензин | АКПП | 4WD | 242 000 км,https://auto.drom.ru/spb/bmw/x3/849793431.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
416910152,BMW,Europe,Germany,X3,2012,2.0,245,бензин,АКПП,4WD,140000,SUV или внедорожник,xDrive 28i AT Lifestyle,Москва,1700000,asking_price,used,0,,2.0 л (245 л.с.) | бензин | АКПП | 4WD | 140 000 км,https://auto.drom.ru/moscow/bmw/x3/416910152.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
335161357,BMW,Europe,Germany,X3,2025,2.0,258,бензин,АКПП,4WD,10,SUV или внедорожник,xDrive30Li AT Leading M Sport,Санкт-Петербург,6989000,asking_price,used,0,,2.0 л (258 л.с.) | бензин | АКПП | 4WD | 10 км,https://auto.drom.ru/spb/bmw/x3/335161357.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
237991350,BMW,Europe,Germany,X3,2014,2.0,184,бензин,АКПП,4WD,212562,SUV или внедорожник,xDrive 20i,Москва,1595000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 212 562 км,https://auto.drom.ru/moscow/bmw/x3/237991350.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
226430342,BMW,Europe,Germany,X3,2025,2.0,258,бензин,АКПП,4WD,50,SUV или внедорожник,xDrive30Li AT Premium M Sport,Санкт-Петербург,7599000,asking_price,used,0,,2.0 л (258 л.с.) | бензин | АКПП | 4WD | 50 км,https://auto.drom.ru/spb/bmw/x3/226430342.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
228647299,BMW,Europe,Germany,X3,2013,2.0,245,бензин,АКПП,4WD,130000,SUV или внедорожник,xDrive 28i AT Exclusive,Москва,1699999,asking_price,used,0,,2.0 л (245 л.с.) | бензин | АКПП | 4WD | 130 000 км,https://auto.drom.ru/moscow/bmw/x3/228647299.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
158109182,BMW,Europe,Germany,X3,2019,2.0,184,бензин,АКПП,4WD,26321,SUV или внедорожник,xDrive 20i AT Urban,Санкт-Петербург,4150000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 26 321 км,https://auto.drom.ru/spb/bmw/x3/158109182.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
219199983,BMW,Europe,Germany,X3,2019,3.0,510,бензин,АКПП,4WD,120019,SUV или внедорожник,M Competition,Москва,6300999,asking_price,used,0,,3.0 л (510 л.с.) | бензин | АКПП | 4WD | 120 019 км,https://auto.drom.ru/moscow/bmw/x3/219199983.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
129703593,BMW,Europe,Germany,X3,2012,2.0,184,бензин,АКПП,4WD,333008,SUV или внедорожник,,Санкт-Петербург,927280,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 333 008 км,https://auto.drom.ru/spb/bmw/x3/129703593.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
652151998,BMW,Europe,Germany,X3,2024,2.0,190,гибрид,АКПП,4WD,19048,SUV или внедорожник,xDrive 20 AT,Москва,7380000,asking_price,used,0,,2.0 л (190 л.с.) | гибрид | АКПП | 4WD | 19 048 км,https://auto.drom.ru/moscow/bmw/x3/652151998.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
812179632,BMW,Europe,Germany,X3,2009,2.5,218,бензин,АКПП,4WD,177100,SUV или внедорожник,,Санкт-Петербург,1200000,asking_price,used,0,от собственника,2.5 л (218 л.с.) | бензин | АКПП | 4WD | 177 100 км,https://auto.drom.ru/spb/bmw/x3/812179632.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
771308575,BMW,Europe,Germany,X3,2018,2.0,184,бензин,АКПП,4WD,112967,SUV или внедорожник,,Москва,3220000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 112 967 км,https://auto.drom.ru/moscow/bmw/x3/771308575.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
421086153,BMW,Europe,Germany,X3,2019,2.0,150,дизель,автомат,задний,258000,SUV или внедорожник,,Санкт-Петербург,3080000,asking_price,used,0,от собственника,2.0 л (150 л.с.) | дизель | автомат | задний | 258 000 км,https://auto.drom.ru/spb/bmw/x3/421086153.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
597737023,BMW,Europe,Germany,X3,2018,2.0,184,бензин,АКПП,4WD,112967,SUV или внедорожник,,Москва,3220000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 112 967 км,https://auto.drom.ru/moscow/bmw/x3/597737023.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
228223179,BMW,Europe,Germany,X3,2013,2.0,184,бензин,АКПП,4WD,100525,SUV или внедорожник,,Санкт-Петербург,1750000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 100 525 км,https://auto.drom.ru/spb/bmw/x3/228223179.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
307743655,BMW,Europe,Germany,X3,2021,2.0,184,бензин,АКПП,4WD,130075,SUV или внедорожник,xDrive 20i AT Urban,Москва,3299000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 130 075 км,https://auto.drom.ru/moscow/bmw/x3/307743655.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
101818904,BMW,Europe,Germany,X3,2019,3.0,326,дизель,АКПП,4WD,165000,SUV или внедорожник,xDrive M40d AT Base,Санкт-Петербург,4500000,asking_price,used,0,,3.0 л (326 л.с.) | дизель | АКПП | 4WD | 165 000 км,https://auto.drom.ru/spb/bmw/x3/101818904.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
835230484,BMW,Europe,Germany,X3,2013,2.0,184,бензин,АКПП,4WD,89700,SUV или внедорожник,xDrive20i AT,Москва,2000000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 89 700 км,https://auto.drom.ru/moscow/bmw/x3/835230484.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
422788574,BMW,Europe,Germany,X3,2017,3.0,249,дизель,АКПП,4WD,234000,SUV или внедорожник,xDrive 30d AT Exclusive,Санкт-Петербург,2690000,asking_price,used,0,,3.0 л (249 л.с.) | дизель | АКПП | 4WD | 234 000 км,https://auto.drom.ru/spb/bmw/x3/422788574.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
241520423,BMW,Europe,Germany,X3,2019,3.0,249,дизель,АКПП,4WD,145000,SUV или внедорожник,,Москва,4650000,asking_price,used,0,,3.0 л (249 л.с.) | дизель | АКПП | 4WD | 145 000 км,https://auto.drom.ru/moscow/bmw/x3/241520423.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
496716068,BMW,Europe,Germany,X3,2018,2.0,190,дизель,АКПП,4WD,82913,SUV или внедорожник,,Санкт-Петербург,3730000,asking_price,used,0,,2.0 л (190 л.с.) | дизель | АКПП | 4WD | 82 913 км,https://auto.drom.ru/spb/bmw/x3/496716068.html,https://auto.drom.ru/spb/bmw/x3/used/page5/,2026-09-18T08:39:58.253256+00:00,5,2843
584880648,BMW,Europe,Germany,X3,2021,3.0,480,бензин,АКПП,4WD,86512,SUV или внедорожник,M Special Edition,Москва,6300000,asking_price,used,0,,3.0 л (480 л.с.) | бензин | АКПП | 4WD | 86 512 км,https://auto.drom.ru/moscow/bmw/x3/584880648.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
115680174,BMW,Europe,Germany,X3,2022,2.0,184,бензин,АКПП,4WD,80000,SUV или внедорожник,,Москва,5250000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 80 000 км,https://auto.drom.ru/moscow/bmw/x3/115680174.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
421797528,BMW,Europe,Germany,X3,2021,2.0,184,бензин,АКПП,4WD,53100,SUV или внедорожник,xDrive 25i AT M Sport,Москва,5013000,asking_price,used,0,,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 53 100 км,https://auto.drom.ru/moscow/bmw/x3/421797528.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
545848715,BMW,Europe,Germany,X3,2013,2.0,184,бензин,АКПП,4WD,266000,SUV или внедорожник,xDrive20i AT,Москва,1250000,asking_price,used,0,от собственника,2.0 л (184 л.с.) | бензин | АКПП | 4WD | 266 000 км,https://auto.drom.ru/moscow/bmw/x3/545848715.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
576682532,BMW,Europe,Germany,X3,2025,2.0,255,бензин,автомат,4WD,3329,SUV или внедорожник,,Москва,6752029,asking_price,used,0,,2.0 л (255 л.с.) | бензин | автомат | 4WD | 3 329 км,https://auto.drom.ru/moscow/bmw/x3/576682532.html,https://auto.drom.ru/moscow/bmw/x3/used/page5/,2026-09-18T08:39:56.003001+00:00,5,2843
